,Unnamed: 0,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
1221,,BTC820,BOLSO P/ HERRAMIENTAS CERRADO 35 x 22 x 29 (15 kg),11359.49,#REF!,#REF!,#REF!
1222,,,,0.0,#REF!,#REF!,#REF!
1223,,,"BOMBAS PARA AGUA ""THUNDER""",0.0,#REF!,#REF!,#REF!
1224,,BC610,BOMBA CENTRIFUGA  1 HP - BC610 -----,66645.26,#REF!,#REF!,#REF!
1225,,BC534,BOMBA CENTRIFUGA 3/4 HP - BC534 -----,62160.39,#REF!,#REF!,#REF!
1226,,BP612IB,BOMBA PERIFERICA REF. 1/2 HP - BP612IB -----,24977.4,#REF!,#REF!,#REF!
1227,,,,0.0,#REF!,#REF!,#REF!
1228,,,BOMBAS PARA LIQUIDOS,0.0,#REF!,#REF!,#REF!
1229,,BPL1,BOMBA PARA LIQUIDOS NRO. 1  20 lts.,4145.87,#REF!,#REF!,#REF!
1230,,BPL2,BOMBA PARA LIQUIDOS NRO. 2  100 lts.,4513.66,#REF!,#REF!,#REF!
1231,,BPL3,BOMBA PARA LIQUIDOS NRO. 3  200 lts.,4580.06,#REF!,#REF!,#REF!
1232,,,,0.0,#REF!,#REF!,#REF!
1233,,,"BORAX ""INSTAL-PROF""",0.0,#REF!,#REF!,#REF!
1234,,BORAX,"BORAX x 100 grs. ""INSTAL-PROF""",226.19,#REF!,#REF!,#REF!
1235,,,,0.0,#REF!,#REF!,#REF!
1236,,,"BORDEADORAS ELECTRICAS ""ROLLS""",0.0,#REF!,#REF!,#REF!
1237,,BE400W,"BORDEADORA ELECTRICA 400W "" ROLLS """,21743.0,#REF!,#REF!,#REF!
1238,,BE600W,"BORDEADORA ELECTRICA 600W "" ROLLS """,25122.13,#REF!,#REF!,#REF!
1239,,,,0.0,#REF!,#REF!,#REF!
1240,,,"BORDEADORAS ELECTRICAS ""TRAMONTINA""",0.0,#REF!,#REF!,#REF!
1241,,BE1000W,"BORDEADORA ELEC 1000 w ""TRAMONTINA"" (79632) ****",40283.09,#REF!,#REF!,#REF!
1242,,BE750W,"BORDEADORA ELEC 1500 w ""TRAMONTINA"" (79626) ****",43618.58,#REF!,#REF!,#REF!
1243,,,,0.0,#REF!,#REF!,#REF!
1244,,,BORDEADORAS Y DESMALEZADORAS NAFTERAS,0.0,#REF!,#REF!,#REF!
1245,,BD752,DESMALEZADORA A NAFTA 52 cc - BD752  **,73962.11,#REF!,#REF!,#REF!
1246,,,,0.0,#REF!,#REF!,#REF!
1247,,,"BOTAS DE GOMA ""PROFORCE""",0.0,#REF!,#REF!,#REF!
1248,,BGP41,BOTA DE GOMA C/ LARGA CON PUNTERA 41,7750.57,#REF!,#REF!,#REF!
1249,,BGP42,BOTA DE GOMA C/ LARGA CON PUNTERA 42,7750.57,#REF!,#REF!,#REF!
1250,,BGP43,BOTA DE GOMA C/ LARGA CON PUNTERA 43,7750.57,#REF!,#REF!,#REF!
1251,,BGP44,BOTA DE GOMA C/ LARGA CON PUNTERA 44,7750.57,#REF!,#REF!,#REF!
1252,,BGP45,BOTA DE GOMA C/ LARGA CON PUNTERA 45,7750.57,#REF!,#REF!,#REF!
1253,,BG3940,BOTA DE GOMA C/LARGA 39/40,5877.3,#REF!,#REF!,#REF!
1254,,BG41,BOTA DE GOMA C/LARGA 41,5877.3,#REF!,#REF!,#REF!
1255,,BG42,BOTA DE GOMA C/LARGA 42,5877.3,#REF!,#REF!,#REF!
1256,,BG43,BOTA DE GOMA C/LARGA 43,5877.3,#REF!,#REF!,#REF!
1257,,BG44,BOTA DE GOMA C/LARGA 44,5877.3,#REF!,#REF!,#REF!
1258,,BG45,BOTA DE GOMA C/LARGA 45,5877.3,#REF!,#REF!,#REF!
1259,,,,0.0,#REF!,#REF!,#REF!
1260,,,BOYAS PARA DEPOSITOS,0.0,#REF!,#REF!,#REF!
1261,,BDTP,BOYA DEPOSITO TIPO PALANQUITA DS13,419.84,#REF!,#REF!,#REF!
1262,,BPF,BOYA EXTRACHATA P/ FLOTANTE WX01,74.81,#REF!,#REF!,#REF!
1263,,BTDC,BOYA P/ DEPOSITO TIPO IDEAL CON PESO DS01,498.46,#REF!,#REF!,#REF!
1264,,BU,BOYA P/ DEPOSITO UNIVERSAL T/ IDEAL DS32,368.81,#REF!,#REF!,#REF!
1265,,,,0.0,#REF!,#REF!,#REF!
1266,,,BOYAS PARA NATATORIOS,0.0,#REF!,#REF!,#REF!
1267,,BPPH,BOYA HONGO,523.7,#REF!,#REF!,#REF!
1268,,BPPS,BOYA SATELITE,1412.17,#REF!,#REF!,#REF!
1269,,,,0.0,#REF!,#REF!,#REF!
1270,,,BRASSO BRILLAMETAL,0.0,#REF!,#REF!,#REF!
1271,,BBP70,BRASSO BRILLAMETAL EN PASTA x 70 grs.,1198.89,#REF!,#REF!,#REF!
1272,,BBL504,BRASSO BRILLAMETAL LIQUIDO x 504 cc.,2549.38,#REF!,#REF!,#REF!
1273,,,,0.0,#REF!,#REF!,#REF!
1274,,,BROCHE PARA MEDIA SOMBRA,0.0,#REF!,#REF!,#REF!
1275,,BPMS,BROCHE PARA MEDIA SOMBRA,27.12,#REF!,#REF!,#REF!
1276,,,,0.0,#REF!,#REF!,#REF!
1277,,,BROCHES PARA CAJAS HERRAMIENTAS,0.0,#REF!,#REF!,#REF!
1278,,BPR,BROCHES A PALANCA TIPO ROI H. CROMATIZ.,907.0,#REF!,#REF!,#REF!
1279,,,,0.0,#REF!,#REF!,#REF!
1280,,,BULONES CAMEROS,0.0,#REF!,#REF!,#REF!
1281,,BC516100,BULON CAMERO 5/16 x 100,76.0,#REF!,#REF!,#REF!
1282,,BC516110,BULON CAMERO 5/16 x 110,81.71,#REF!,#REF!,#REF!
1283,,BC516120,BULON CAMERO 5/16 x 120,87.9,#REF!,#REF!,#REF!
1284,,BC516130,BULON CAMERO 5/16 x 130,94.15,#REF!,#REF!,#REF!
1285,,BC516140,BULON CAMERO 5/16 x 140,103.11,#REF!,#REF!,#REF!
1286,,BC516150,BULON CAMERO 5/16 x 150,113.51,#REF!,#REF!,#REF!
1287,,,,0.0,#REF!,#REF!,#REF!
1288,,,BURLETES  STRIPPING,0.0,#REF!,#REF!,#REF!
1289,,BA6106,BURLETES AUTOADHESIVOS     6 x 10 x 6,391.57,#REF!,#REF!,#REF!
1290,,BA10105,BURLETES AUTOADHESIVOS   10 x 10 x 5,469.69,#REF!,#REF!,#REF!
1291,,BA15105,BURLETES AUTOADHESIVOS   15 x 10 x 5,696.98,#REF!,#REF!,#REF!
1292,,BA20104,BURLETES AUTOADHESIVOS   20 x 10 x 4,617.93,#REF!,#REF!,#REF!
1293,,BA20106,BURLETES AUTOADHESIVOS   20 x 10 x 6,916.35,#REF!,#REF!,#REF!
1294,,BA25183,BURLETES AUTOADHESIVOS   25 x 18 x 3,727.83,#REF!,#REF!,#REF!
1295,,,,0.0,#REF!,#REF!,#REF!
1296,,,"BURLETES DE GOMA ""SEALPRO""",0.0,#REF!,#REF!,#REF!
1297,,BGBE,BURLETE DE GOMA BLANCO TIPO E (6 mts.),1798.06,#REF!,#REF!,#REF!
1298,,BGBP,BURLETE DE GOMA BLANCO TIPO P (6 mts.),2137.32,#REF!,#REF!,#REF!
1299,,BGME,BURLETE DE GOMA MARRON TIPO E (6 mts.),1798.06,#REF!,#REF!,#REF!
1300,,BGMP,BURLETE DE GOMA MARRON TIPO P (6 mts.),2137.32,#REF!,#REF!,#REF!
1301,,BGNE,BURLETE DE GOMA NEGRO TIPO E (6 mts.),1798.06,#REF!,#REF!,#REF!
1302,,BGNP,BURLETE DE GOMA NEGRO TIPO P (6 mts.),2137.32,#REF!,#REF!,#REF!
1303,,BGUM,BURLETE DE GOMA UNIVERSAL MULTIPROPOSITO (2.5 mts),3955.55,#REF!,#REF!,#REF!
1304,,,,0.0,#REF!,#REF!,#REF!
1305,,,"BUSCAPOLOS ""SANTORO""",0.0,#REF!,#REF!,#REF!
1306,,DBS2,"DESTORNILLADOR BUSCAPOLO N2 ""SANTORO""",537.12,#REF!,#REF!,#REF!
1307,,DBS3,"DESTORNILLADOR BUSCAPOLO N3 ""SANTORO""",651.39,#REF!,#REF!,#REF!
1308,,,,0.0,#REF!,#REF!,#REF!
1309,,,BUSCAPOLOS IMPORTADOS,0.0,#REF!,#REF!,#REF!
1310,,BI,BUSCAPOLOS A INDUCCION (3302),278.58,#REF!,#REF!,#REF!
1311,,DBCH,DESTORNILLADOR BUSCAPOLO CHICO  (11605 ),74.38,#REF!,#REF!,#REF!
1312,,DBI,DESTORNILLADOR BUSCAPOLOS INDUCCION X 12 un.,688.18,#REF!,#REF!,#REF!
1313,,,,0.0,#REF!,#REF!,#REF!
1314,,,BUZONES PARA CARTAS,0.0,#REF!,#REF!,#REF!
1315,,BRCT,BUZON PARA REJA CON TIMBRE MS,11552.11,#REF!,#REF!,#REF!
1316,,BRST,BUZON PARA REJA SIN TIMBRE MS,10584.66,#REF!,#REF!,#REF!
1317,,,,0.0,#REF!,#REF!,#REF!
1318,,,CABALLETE METALICO,0.0,#REF!,#REF!,#REF!
1319,,CME,CABALLETE METALICO PARA MESA,3712.58,#REF!,#REF!,#REF!
1320,,,,0.0,#REF!,#REF!,#REF!
1321,,,CABALLETES DE PINO,0.0,#REF!,#REF!,#REF!
1322,,CMP,CABALLETE PINO SUPER,2969.24,#REF!,#REF!,#REF!
1323,,,,0.0,#REF!,#REF!,#REF!
1324,,,CABLE BICOLOR PARA BAFLES,0.0,#REF!,#REF!,#REF!
1325,,CBB2050,CABLE PARALELO BICOLOR 2 x 0.50 PARA BAFLES,4840.28,#REF!,#REF!,#REF!
1326,,CBB2080,CABLE PARALELO BICOLOR 2 x 0.75 PARA BAFLES,5663.66,#REF!,#REF!,#REF!
1327,,,,0.0,#REF!,#REF!,#REF!
1328,,,CABLE BIPOLAR CRISTAL,0.0,#REF!,#REF!,#REF!
1329,,CBC2050,CABLE PARALELO CRISTAL 2 x 0.50,2845.79,#REF!,#REF!,#REF!
1330,,CBC2080,CABLE PARALELO CRISTAL 2 x 0.75,6688.65,#REF!,#REF!,#REF!
1331,,,,0.0,#REF!,#REF!,#REF!
1332,,,CABLE DE ACERO GALVANIZADO,0.0,#REF!,#REF!,#REF!
1333,,CAG2,CABLE ACERO GALVANIZADO  2 mm.    1 X 19,128.34,#REF!,#REF!,#REF!
1334,,CAG25,CABLE ACERO GALVANIZADO  2.5 mm.    1 X 19,154.18,#REF!,#REF!,#REF!
1335,,CAG3,CABLE ACERO GALVANIZADO  3 mm.    6 x 7,166.68,#REF!,#REF!,#REF!
1336,,CAG4,CABLE ACERO GALVANIZADO  4 mm.    6 x 7,330.59,#REF!,#REF!,#REF!
1337,,CAG5,CABLE ACERO GALVANIZADO  5 mm.   6 x 7,488.93,#REF!,#REF!,#REF!
1338,,CAG6,CABLE ACERO GALVANIZADO  6 mm.    6 x 7,691.73,#REF!,#REF!,#REF!
1339,,CAG69,CABLE ACERO GALVANIZADO REFORZADO  6 mm.    6 x 19,1141.79,#REF!,#REF!,#REF!
1340,,CAG8,CABLE ACERO GALVANIZADO REFORZADO  8 mm.    6 x 19,1591.83,#REF!,#REF!,#REF!
1341,,CAG10,CABLE ACERO GALVANIZADO REFORZADO 10 mm.   6 x 19,2030.77,#REF!,#REF!,#REF!
1342,,CAG12,CABLE ACERO GALVANIZADO REFORZADO 12 mm.   6 x 19,3447.59,#REF!,#REF!,#REF!
1343,,,,0.0,#REF!,#REF!,#REF!
1344,,,CABLE PARA BATERIAS,0.0,#REF!,#REF!,#REF!
1345,,CB1000,CABLE PARA BATERIAS de 1000Amp.,10542.08,#REF!,#REF!,#REF!
1346,,,,0.0,#REF!,#REF!,#REF!
1347,,,CABLES DE ACERO TENSIL,0.0,#REF!,#REF!,#REF!
1348,,CAE,CABLE DE ACERO ENVAINADO - ROLLO 100 mts.,10387.14,#REF!,#REF!,#REF!
1349,,,,0.0,#REF!,#REF!,#REF!
1350,,,"CABLES ELECTRICOS ""COBREFLEX""",0.0,#REF!,#REF!,#REF!
1351,,CB2050,CABLE BIPOLAR 2 x 0.50,1326.1,#REF!,#REF!,#REF!
1352,,CB2080,CABLE BIPOLAR 2 x 0.80,845.39,#REF!,#REF!,#REF!
1353,,CBB21,CABLE BIPOLAR 2 x 1,18719.69,#REF!,#REF!,#REF!
1354,,CBB215,CABLE BIPOLAR 2 x 1.5,26961.8,#REF!,#REF!,#REF!
1355,,CBB225,CABLE BIPOLAR 2 x 2.5,44265.14,#REF!,#REF!,#REF!
1356,,CTTB21,CABLE TIPO TALLER 2 x 1,32926.42,#REF!,#REF!,#REF!
1357,,CTTB21B,CABLE TIPO TALLER 2 x 1 BLANCO,32926.42,#REF!,#REF!,#REF!
1358,,CTTB215,CABLE TIPO TALLER 2 x 1.5,45121.81,#REF!,#REF!,#REF!
1359,,CTTB215B,CABLE TIPO TALLER 2 x 1.5 BLANCO,45121.81,#REF!,#REF!,#REF!
1360,,CTTB225,CABLE TIPO TALLER 2 x 2.5,71815.4,#REF!,#REF!,#REF!
1361,,CTTB225B,CABLE TIPO TALLER 2 x 2.5 BLANCO,71815.4,#REF!,#REF!,#REF!
1362,,CTTB31,CABLE TIPO TALLER 3 x 1,45976.75,#REF!,#REF!,#REF!
1363,,CTTB31B,CABLE TIPO TALLER 3 x 1 BLANCO,45976.75,#REF!,#REF!,#REF!
1364,,CTTB315,CABLE TIPO TALLER 3 x 1.5,62308.96,#REF!,#REF!,#REF!
1365,,CTTB315B,CABLE TIPO TALLER 3 x 1.5 BLANCO,62308.96,#REF!,#REF!,#REF!
1366,,CTTB325,CABLE TIPO TALLER 3 x 2.5,102808.55,#REF!,#REF!,#REF!
1367,,CTTB325B,CABLE TIPO TALLER 3 x 2.5 BLANCO,102808.55,#REF!,#REF!,#REF!
1368,,CUBB11,CABLE UNIPOLAR BLANCO 1 x 1,8347.16,#REF!,#REF!,#REF!
1369,,CUBB115,CABLE UNIPOLAR BLANCO 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1370,,CUBB125,CABLE UNIPOLAR BLANCO 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1371,,CUBB14,CABLE UNIPOLAR BLANCO 1 x 4,32569.55,#REF!,#REF!,#REF!
1372,,CUBB16,CABLE UNIPOLAR BLANCO 1 x 6,49925.22,#REF!,#REF!,#REF!
1373,,CUCB11,CABLE UNIPOLAR CELESTE 1 x 1,8347.16,#REF!,#REF!,#REF!
1374,,CUCB115,CABLE UNIPOLAR CELESTE 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1375,,CUCB125,CABLE UNIPOLAR CELESTE 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1376,,CUCB14,CABLE UNIPOLAR CELESTE 1 x 4,32569.55,#REF!,#REF!,#REF!
1377,,CUCB16,CABLE UNIPOLAR CELESTE 1 x 6,49925.22,#REF!,#REF!,#REF!
1378,,CUMB11,CABLE UNIPOLAR MARRON 1 x 1,8347.16,#REF!,#REF!,#REF!
1379,,CUMB115,CABLE UNIPOLAR MARRON 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1380,,CUMB125,CABLE UNIPOLAR MARRON 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1381,,CUMB14,CABLE UNIPOLAR MARRON 1 x 4,32569.55,#REF!,#REF!,#REF!
1382,,CUMB16,CABLE UNIPOLAR MARRON 1 x 6,49925.22,#REF!,#REF!,#REF!
1383,,CUNB11,CABLE UNIPOLAR NEGRO 1 x 1,8347.16,#REF!,#REF!,#REF!
1384,,CUNB115,CABLE UNIPOLAR NEGRO 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1385,,CUNB125,CABLE UNIPOLAR NEGRO 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1386,,CUNB14,CABLE UNIPOLAR NEGRO 1 x 4,32569.55,#REF!,#REF!,#REF!
1387,,CUNB16,CABLE UNIPOLAR NEGRO 1 x 6,49925.22,#REF!,#REF!,#REF!
1388,,CURB11,CABLE UNIPOLAR ROJO 1 x 1,8347.16,#REF!,#REF!,#REF!
1389,,CURB115,CABLE UNIPOLAR ROJO 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1390,,CURB125,CABLE UNIPOLAR ROJO 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1391,,CURB14,CABLE UNIPOLAR ROJO 1 x 4,32569.55,#REF!,#REF!,#REF!
1392,,CURB16,CABLE UNIPOLAR ROJO 1 x 6,49925.22,#REF!,#REF!,#REF!
1393,,CUVB11,CABLE UNIPOLAR VERDE 1 x 1,8347.16,#REF!,#REF!,#REF!
1394,,CUVB115,CABLE UNIPOLAR VERDE 1 x 1.5,13108.52,#REF!,#REF!,#REF!
1395,,CUVB125,CABLE UNIPOLAR VERDE 1 x 2.5,20051.09,#REF!,#REF!,#REF!
1396,,CUVB14,CABLE UNIPOLAR VERDE 1 x 4,32569.55,#REF!,#REF!,#REF!
1397,,CUVB16,CABLE UNIPOLAR VERDE 1 x 6,49925.22,#REF!,#REF!,#REF!
1398,,,,0.0,#REF!,#REF!,#REF!
1399,,,CABO PARA HACHA,0.0,#REF!,#REF!,#REF!
1400,,CH90,CABO HACHA TUMBA 90 cms. RECTO - PULIDOS,1466.63,#REF!,#REF!,#REF!
1401,,,,0.0,#REF!,#REF!,#REF!
1402,,,CABO PARA MARTILLO GALPONERO,0.0,#REF!,#REF!,#REF!
1403,,CMG,CABO P/ MARTILLO GALPONERO 35 cms.,549.53,#REF!,#REF!,#REF!
1404,,,,0.0,#REF!,#REF!,#REF!
1405,,,CABOS  PARA LIMAS,0.0,#REF!,#REF!,#REF!
1406,,CL10,CABO P/ LIMA 10 cms. MADERA CON VIROLA,239.65,#REF!,#REF!,#REF!
1407,,CL12,CABO P/ LIMA 12 cms. MADERA CON VIROLA,305.65,#REF!,#REF!,#REF!
1408,,CL14,CABO P/ LIMA 14 cms. MADERA CON VIROLA,477.54,#REF!,#REF!,#REF!
1409,,CL16,CABO P/ LIMA 16 cms. MADERA CON VIROLA,565.25,#REF!,#REF!,#REF!
1410,,,,0.0,#REF!,#REF!,#REF!
1411,,,CABOS DE BIFERAS,0.0,#REF!,#REF!,#REF!
1412,,CB,CABOS PARA BIFERAS,326.35,#REF!,#REF!,#REF!
1413,,,,0.0,#REF!,#REF!,#REF!
1414,,,CABOS PARA AZADAS,0.0,#REF!,#REF!,#REF!
1415,,CA120,CABO PARA AZADAS 1.20 mts.,2176.94,#REF!,#REF!,#REF!
1416,,CA135,CABO PARA AZADAS 1.35 mts.,2454.66,#REF!,#REF!,#REF!
1417,,CA150,CABO PARA AZADAS 1.50 mts.,2638.08,#REF!,#REF!,#REF!
1418,,,,0.0,#REF!,#REF!,#REF!
1419,,,CABOS PARA CUCHARAS,0.0,#REF!,#REF!,#REF!
1420,,CCA11,CABO PARA CUCHARA ALBAÑIL 11 cms. C/ VIROLA,187.64,#REF!,#REF!,#REF!
1421,,CCA13,CABO PARA CUCHARA ALBAÑIL 13 cms. C/ VIROLA,232.03,#REF!,#REF!,#REF!
1422,,,,0.0,#REF!,#REF!,#REF!
1423,,,CABOS PARA ESCOBAS,0.0,#REF!,#REF!,#REF!
1424,,CCB,CABO CEPILLO BARRENDERO  1.50 mts.,660.0,#REF!,#REF!,#REF!
1425,,CECR,CABO PARA ESCOBA CON ROSCA    1.20 mts.,344.22,#REF!,#REF!,#REF!
1426,,CECRL,CABO PARA ESCOBA CON ROSCA    1.50 mts.,433.23,#REF!,#REF!,#REF!
1427,,CESR,CABO PARA ESCOBA SIN ROSCA   1.20 mts.,196.9,#REF!,#REF!,#REF!
1428,,,,0.0,#REF!,#REF!,#REF!
1429,,,CABOS PARA FORMONES,0.0,#REF!,#REF!,#REF!
1430,,CF10,CABO P/ FORMONES 10 cms. CON 2 VIROLAS,239.03,#REF!,#REF!,#REF!
1431,,CF12,CABO P/ FORMONES 12 cms. CON 2 VIROLAS,289.94,#REF!,#REF!,#REF!
1432,,CF14,CABO P/ FORMONES 14 cms. CON 2 VIROLAS,362.42,#REF!,#REF!,#REF!
1433,,CF16,CABO P/ FORMONES 16 cms. CON 2 VIROLAS,397.41,#REF!,#REF!,#REF!
1434,,,,0.0,#REF!,#REF!,#REF!
1435,,,CABOS PARA HACHITAS,0.0,#REF!,#REF!,#REF!
1436,,CH35,CABO HACHITA 35 cms. RECTO,691.01,#REF!,#REF!,#REF!
1437,,CH40,CABO HACHITA 40 cms. RECTO,727.64,#REF!,#REF!,#REF!
1438,,chv35,CABO HACHITA VIZCAINA DE 35 cms.,783.83,#REF!,#REF!,#REF!
1439,,,,0.0,#REF!,#REF!,#REF!
1440,,,CABOS PARA MACETA ALBAÑIL,0.0,#REF!,#REF!,#REF!
1441,,CM25,CABO P/ MACETA ALBAÑIL 25 cms.,256.93,#REF!,#REF!,#REF!
1442,,CM30,CABO P/ MACETA ALBAÑIL 30 cms.,275.73,#REF!,#REF!,#REF!
1443,,CM35,CABO P/ MACETA ALBAÑIL 35 cms.,321.19,#REF!,#REF!,#REF!
1444,,CM40,CABO P/ MACETA ALBAÑIL 40 cms.,377.58,#REF!,#REF!,#REF!
1445,,,,0.0,#REF!,#REF!,#REF!
1446,,,CABOS PARA MARTILLO BOLITA,0.0,#REF!,#REF!,#REF!
1447,,CLG25,CABO P/ MARTILLO BOLITA LAB. GR. 25 cms.,306.54,#REF!,#REF!,#REF!
1448,,CLG30,CABO P/ MARTILLO BOLITA LAB. GR. 30 cms.,370.47,#REF!,#REF!,#REF!
1449,,CLG35,CABO P/ MARTILLO BOLITA LAB. GR. 35 cms.,415.28,#REF!,#REF!,#REF!
1450,,CLG40,CABO P/ MARTILLO BOLITA LAB. GR. 40 cms.,487.4,#REF!,#REF!,#REF!
1451,,,,0.0,#REF!,#REF!,#REF!
1452,,,CABOS PARA MARTILLO CARPINTERO,0.0,#REF!,#REF!,#REF!
1453,,CMC25,CABO P/ MARTILLO CARPINTERO 25 cms.,200.97,#REF!,#REF!,#REF!
1454,,CMC30,CABO P/ MARTILLO CARPINTERO 30 cms.,221.14,#REF!,#REF!,#REF!
1455,,CMC35,CABO P/ MARTILLO CARPINTERO 35 cms.,245.41,#REF!,#REF!,#REF!
1456,,CMC40,CABO P/ MARTILLO CARPINTERO 40 cms.,251.41,#REF!,#REF!,#REF!
1457,,,,0.0,#REF!,#REF!,#REF!
1458,,,CABOS PARA MAZAS,0.0,#REF!,#REF!,#REF!
1459,,CM60,CABO MAZA 60 cms.RECTO PULIDO,683.65,#REF!,#REF!,#REF!
1460,,CM90,CABO MAZA 90 cms. RECTO PULIDO,1154.5,#REF!,#REF!,#REF!
1461,,,,0.0,#REF!,#REF!,#REF!
1462,,,CABOS PARA PALAS,0.0,#REF!,#REF!,#REF!
1463,,CPM60,CABO PALA 60 cms. EMPUÑADURA METALICA,1278.05,#REF!,#REF!,#REF!
1464,,CPM70,CABO PALA 70 cms. EMPUÑADURA METALICA,1336.28,#REF!,#REF!,#REF!
1465,,CPP70,CABO PALA 70 cms. EMPUÑADURA PLASTICA,1244.15,#REF!,#REF!,#REF!
1466,,,,0.0,#REF!,#REF!,#REF!
1467,,,CABOS PARA PICOS,0.0,#REF!,#REF!,#REF!
1468,,CP,CABO PARA PICO 90 cms. PULIDOS,2163.66,#REF!,#REF!,#REF!
1469,,,,0.0,#REF!,#REF!,#REF!
1470,,,CABOS PARA RASTRILLOS,0.0,#REF!,#REF!,#REF!
1471,,CR135,CABO P/ RASTRILLO 1.35 mts.,1754.79,#REF!,#REF!,#REF!
1472,,CR150,CABO P/ RASTRILLO 1.50 mts.,1972.1,#REF!,#REF!,#REF!
1473,,,,0.0,#REF!,#REF!,#REF!
1474,,,CABOS PARA TIJERAS DE PODAR,0.0,#REF!,#REF!,#REF!
1475,,CTP200,CABO P/ TIJERA PODAR 200 mm.,555.43,#REF!,#REF!,#REF!
1476,,CTP250,CABO P/ TIJERA PODAR 250 mm.,637.2,#REF!,#REF!,#REF!
1477,,,,0.0,#REF!,#REF!,#REF!
1478,,,CADENA BANDEROLA,0.0,#REF!,#REF!,#REF!
1479,,CBHG,CADENA BANDEROLA HIERRO GALVANIZADO   paq. x 25 mt,449.41,#REF!,#REF!,#REF!
1480,,,,0.0,#REF!,#REF!,#REF!
1481,,,CADENA DE SEGURIDAD,0.0,#REF!,#REF!,#REF!
1482,,CSB,CADENA SEGURIDAD BRONCEADA,914.05,#REF!,#REF!,#REF!
1483,,CSZ,CADENA SEGURIDAD ZINCADA,870.56,#REF!,#REF!,#REF!
1484,,,,0.0,#REF!,#REF!,#REF!
1485,,,CADENA NUDO TIPO VICTOR,0.0,#REF!,#REF!,#REF!
1486,,CNV8,CADENA NUDO TIPO VICTOR NRO. 8    paq. x 25 mts.,1381.92,#REF!,#REF!,#REF!
1487,,CNV9,CADENA NUDO TIPO VICTOR NRO. 9    paq. x 25 mts.,1159.0,#REF!,#REF!,#REF!
1488,,CNV10,CADENA NUDO TIPO VICTOR NRO.10   paq. x 25 mts.,941.35,#REF!,#REF!,#REF!
1489,,CNV11,CADENA NUDO TIPO VICTOR NRO.11   paq. x 25 mts.,777.35,#REF!,#REF!,#REF!
1490,,CNV12,CADENA NUDO TIPO VICTOR NRO.12   paq. x 25 mts.,694.19,#REF!,#REF!,#REF!
1491,,CNV13,CADENA NUDO TIPO VICTOR NRO.13   paq. x 25 mts.,628.49,#REF!,#REF!,#REF!
1492,,CNV15,CADENA NUDO TIPO VICTOR NRO.15   paq. x 25 mts.,602.31,#REF!,#REF!,#REF!
1493,,CNV17,CADENA NUDO TIPO VICTOR NRO.17   paq. x 25 mts.,535.58,#REF!,#REF!,#REF!
1494,,CNV18,CADENA NUDO TIPO VICTOR NRO.18   paq. x 25 mts.,521.21,#REF!,#REF!,#REF!
1495,,,,0.0,#REF!,#REF!,#REF!
1496,,,CADENAS PARA PERROS,0.0,#REF!,#REF!,#REF!
1497,,CP8170,CADENA P/PERROS T/ VICTOR   8 x 1.70,3730.44,#REF!,#REF!,#REF!
1498,,CP8220,CADENA P/PERROS T/ VICTOR   8 x 2.20,4474.11,#REF!,#REF!,#REF!
1499,,CP9170,CADENA P/PERROS T/ VICTOR   9 x 1.70,2985.46,#REF!,#REF!,#REF!
1500,,CP9220,CADENA P/PERROS T/ VICTOR   9 x 2.20,3490.95,#REF!,#REF!,#REF!
1501,,CP10170,CADENA P/PERROS T/ VICTOR 10 x 1.70,2473.44,#REF!,#REF!,#REF!
1502,,CP10220,CADENA P/PERROS T/ VICTOR 10 x 2.20,3063.33,#REF!,#REF!,#REF!
1503,,CP11170,CADENA P/PERROS T/ VICTOR 11 x 1.70,2201.23,#REF!,#REF!,#REF!
1504,,CP11220,CADENA P/PERROS T/ VICTOR 11 x 2.20,2592.53,#REF!,#REF!,#REF!
1505,,CP12170,CADENA P/PERROS T/ VICTOR 12 x 1.70,1692.8,#REF!,#REF!,#REF!
1506,,CP12220,CADENA P/PERROS T/ VICTOR 12 x 2.20,2047.13,#REF!,#REF!,#REF!
1507,,CP13170,CADENA P/PERROS T/ VICTOR 13 x 1.70,1577.31,#REF!,#REF!,#REF!
1508,,CP13220,CADENA P/PERROS T/ VICTOR 13 x 2.20,1887.14,#REF!,#REF!,#REF!
1509,,CP15170,CADENA P/PERROS T/ VICTOR 15 x 1.70,1386.89,#REF!,#REF!,#REF!
1510,,CP15220,CADENA P/PERROS T/ VICTOR 15 x 2.20,1632.27,#REF!,#REF!,#REF!
1511,,CP17170,CADENA P/PERROS T/ VICTOR 17 x 1.70,1345.34,#REF!,#REF!,#REF!
1512,,CP18170,CADENA P/PERROS T/ VICTOR 18 x 1.70,1307.72,#REF!,#REF!,#REF!
1513,,,,0.0,#REF!,#REF!,#REF!
