,Unnamed: 0,Unnamed: 1,Unnamed: 2
1881,,SOPORTE PLACARD FLEJE BRONCEADO 3/4    Bolsa x 50,SPFB34
1882,,SOPORTE P/CUADRO NO.0 TRIANGULO  Bolsa x 500 un.,SPC0
1883,,SOPORTE P/CUADRO NO.1 TRIANGULO  Bolsa x 200 un.,SPC1
1884,,SOPORTE P/CUADRO NO.2 TRIANGULO  Bolsa x 200 un.,SPC2
1885,,SOPORTE P/CUADRO NO.3 TRIANGULO  Bolsa x 200 un.,SPC3
1886,,SOPORTES P/CUADRO  NO.20   Bolsa x 100 un.,SPC20
1887,,SOPORTES P/CUADRO  NO.25   Bolsa x 100 un.,SPC25
1888,,SOPORTES P/CUADRO  NO.35   Bolsa x 100 un.,SPC35
1889,,SOPORTES P/CUADRO  NO.45   Bolsa x 100 un.,SPC45
1890,,SOPORTE P/ESTANTE 100 X 125 MM.- 24 unid.,SE100125
1891,,SOPORTE P/ESTANTE 100 X 125 MM.- 24 unid. BLANCO,SE100125B
1892,,SOPORTE P/ESTANTE 125 X 150 MM.- 24 unid.,SE125150
1893,,SOPORTE P/ESTANTE 125 X 150 MM.- 24 unid. BLANCO,SE125150B
1894,,SOPORTE P/ESTANTE 150 X 200 MM.- 24 unid.,SE150200
1895,,SOPORTE P/ESTANTE 150 X 200 MM.- 24 unid. BLANCO,SE150200B
1896,,SOPORTE P/ESTANTE 200 X 250 MM.- 24 unid.,SE200250
1897,,SOPORTE P/ESTANTE 200 X 250 MM.- 24 unid. BLANCO,SE200250B
1898,,SOPORTE P/ESTANTE 250 X 300 MM.- 24 unid.,SE250300
1899,,SOPORTE P/ESTANTE 250 X 300 MM.- 24 unid. BLANCO,SE250300B
1900,,SOPORTE P/ESTANTE 300 X 350 MM.- 24 unid.,SE300350
1901,,SOPORTE P/ESTANTE 300 X 350 MM.- 24 unid. BLANCO,SE300350B
1902,,TACHAS P/TAPICEROS BRONCEADAS - 100 unid.,TBR
1903,,TACHAS P/TAPICEROS NIQUELADAS - 100 unid.,TNIQ
1904,,TACHUELAS AZUL ZAPATERO DE  1/2 CAJA 100 grs.,TAZ12
1905,,TACHUELAS AZUL ZAPATERO DE  3/4 CAJA 100 grs.,TAZ34
1906,,TACHUELAS AZUL ZAPATERO DE  3/8 CAJA 100 grs.,TAZ38
1907,,TACHUELAS AZUL ZAPATERO DE  5/8 CAJA 100 grs.,TAZ58
1908,,"TACHUELAS AZUL ZAPATERO DE 1"" CAJA 100 grs.",TAZ1
1909,,TANZA PARA PESCA 0.30 mm. x 100 mts.     Caja x 12,TPP030
1910,,REJILLA P/ LAVATORIO PVC 12 unid.,RLPVC
1911,,"TAPA UNIVERSAL PVC "" LINEA PRACTICA "" x 12 unid.",TULP
1912,,"TEFLON   1/2"" x 10 mts.",T1210
1913,,"TEFLON   1/2"" x 20 mts.",T1220
1914,,"TEFLON  3/4"" x 10 mts.",T3410
1915,,"TEFLON  3/4"" x 20 mts.",T3420
1916,,"TEFLON 1"" x 10 mts.",T110
1917,,"TEFLON 1"" x 20 mts.",T120
1918,,TEFLON ALTA DENSIDAD  1/2 x 10 x 0.7 mm.,TAD1210
1919,,TEFLON ALTA DENSIDAD 3/4 x 10 x 0.7 mm.,TAD3410
1920,,TEFLON ALTA DENSIDAD 3/4 x 40,TAD3440
1921,,TEJIDO MOSQUITERO ALUMINIO DE 100 cm. x 25 mts.,TMA100
1922,,TEJIDO MOSQUITERO ALUMINIO DE 120 cm. x 25 mts.,TMA120
1923,,TEJIDO MOSQUITERO ALUMINIO DE 80 cm. x 25 mts.,TMA080
1924,,TEJIDO MOSQUIT. 0.60 x 30 mts. PLASTICO GRIS,TMPG60
1925,,TEJIDO MOSQUIT. 0.60 x 30 mts. PLASTICO VERDE,TMPV60
1926,,"TEJIDO MOSQUIT. 0.80 x 30 mts, PLASTICO GRIS",TMPG80
1927,,TEJIDO MOSQUIT. 0.80 x 30 mts. PLASTICO VERDE,TMPV80
1928,,TEJIDO MOSQUIT. 1.00 x 30 mts. PLASTICO GRIS,TMPG100
1929,,TEJIDO MOSQUIT. 1.00 x 30 mts. PLASTICO VERDE,TMPV100
1930,,TEJIDO MOSQUIT. 1.20 x 30 mts. PLASTICO GRIS,TMPG120
1931,,TEJIDO MOSQUIT. 1.20 x 30 mts. PLASTICO VERDE,TMPV120
1932,,TEJIDO CERRAMIENTO ROMBO NEGRO 15 x 15 rollo x 50,TCRN11
1933,,TEJIDO CERRAMIENTO ROMBO VERDE 15 x 15 rollo x 50,TCRV11
1934,,TEJIDO PARA GALLINERO 25 X 1.00 M.  x 25 mts.,TG25100
1935,,TENSOR DE ACERO CAT.  ASTM-A3    60 mm.,TA60
1936,,TENSOR DE ACERO CAT.  ASTM-A3    80 mm.,TA80
1937,,TENSOR DE ACERO CAT.  ASTM-A3   100 mm.,TA100
1938,,TENSOR DE ACERO CAT.  ASTM-A3   120 mm.,TA120
1939,,TERMOCUPLA SIN SOPORTE  300 mm,TSS30
1940,,TERMOCUPLA SIN SOPORTE  400 mm,TSS40
1941,,TERMOCUPLA SIN SOPORTE  600 mm,TSS60
1942,,TERMOCUPLA SIN SOPORTE 1000 mm,TSS100
1943,,TERMOCUPLA SIN SOPORTE 1200 mm,TSS120
1944,,TERMOCUPLA SIN SOPORTE 1300 mm,TSS130
1945,,TERMOCUPLA SIN SOPORTE 1500 mm,TSS150
1946,,TUERCA PLANA P/ TERMOCUPLA M8,TPPT
1947,,TIJERA MULTIUSO EL ABUELO,TMUEA
1948,,"TIJERA DE COSTURA DE 5"" ROTTWEILER",TDC5
1949,,"TIJERA DE COSTURA DE 7"" ROTTWEILER",TDC7
1950,,"TIJERA DE COSTURA DE 8"" ROTTWEILER",TDC8
1951,,TINTA DE LUSTRE ALGARROBO x 240 cc.,TLALGG
1952,,TINTA DE LUSTRE ALGARROBO x 60 cc.,TLALG
1953,,TINTA DE LUSTRE CAOBA x 240 cc.,TLCAOG
1954,,TINTA DE LUSTRE CAOBA x 60 cc.,TLCAO
1955,,TINTA DE LUSTRE CEDRO x 240 cc.,TLCEDG
1956,,TINTA DE LUSTRE CEDRO x 60 cc.,TLCED
1957,,TINTA DE LUSTRE NOGAL x 240 cc.,TLNOGG
1958,,TINTA DE LUSTRE NOGAL x 60 cc.,TLNOG
1959,,TINTA DE LUSTRE PETIRIBI x 240 cc.,TLPETG
1960,,TINTA DE LUSTRE PETIRIBI x 60 cc.,TLPET
1961,,TINTA DE LUSTRE ROBLE CLARO x 240 cc.,TLRCLG
1962,,TINTA DE LUSTRE ROBLE CLARO x 60 cc.,TLRCL
1963,,TINTA DE LUSTRE ROBLE OSCURO x 240 cc.,TLROSG
1964,,TINTA DE LUSTRE ROBLE OSCURO x 60 cc.,TLROS
1965,,TINTA DE LUSTRE VIRARO x 240 cc.,TLVIRG
1966,,TINTA DE LUSTRE VIRARO x 60 cc.,TLVIR
1967,,TINTA DE LUSTRE WENGUE x 240 cc.,TLWENG
1968,,TINTA DE LUSTRE WENGUE x 60 cc.,TLWEN
1969,,TIRADORES P/MUEBLE 20 MM. MADERA PULIDO,TM20
1970,,TIRADORES P/MUEBLE 25 MM. MADERA PULIDO,TM25
1971,,TIRADORES P/MUEBLE 30 MM. MADERA PULIDO,TM30
1972,,TIRADORES P/MUEBLE 35 MM. MADERA PULIDO,TM35
1973,,TIRADORES P/MUEBLE 40 MM. MADERA PULIDO,TM40
1974,,TIRADORES P/MUEBLE 45 MM. MADERA PULIDO,TM45
1975,,TIRAS ANTIDESLIZANTES P/ BAÑERA x 8 unid.,TAB8
1976,,TIRAS ANTIDESLIZANTES P/ ESCALERA x 10 unid.,TAE10
1977,,TIZA EN BARRA BLANCA x 144 unid.,TBB
1978,,TIZA EN BARRA COLORES SURTIDOS x 144 unid.,TBS
1979,,TOPE DE GOMA PARA PUERTAS caja x 24 u,TOPE
1980,,TOPE DE FIELTRO 50 x 9 cm. x blister,TREC509
1981,,TOPE DE FIELTRO RECTANGULAR 11 x 9 cm. x blister,TREC119
1982,,TOPES DE FIELTRO RECTANGULAR 3 x 2.5 blister x 9 u,TRED3
1983,,TOPES DE FIELTRO REDONDO 2.5 cm. blister x 12 u,TRED25
1984,,TOPETINAS - CIRCULAR - BLANCAS BLISTER x 12 un,TCB
1985,,TOPETINAS - RECTANGULAR - BLANCAS  BLISTER x 12 un,TRB
1986,,TORNILLO P/INODORO 22 x 70 MM. C/CONITO,TI2270
1987,,TORNILLO P/INODORO 22 x 80 MM. C/CONITO,TI2280
1988,,TORNIQUETE  MINI  GALVANIZADO,TGAM
1989,,TORNIQUETE  NRO.7 GALVANIZADO,TGA7
1990,,TRAMPA PEGAMENTO PARA RATAS,TPPR
1991,,"TRAMPA P/LAUCHA BASE CHAPA ""MATA RAT""",TLCH
1992,,TRAMPA P/LAUCHAS MATA-RAT BASE MADERA,TLMR
1993,,"TRAMPA P/RATAS BASE CHAPA "" MATA RAT""",TRCH
1994,,TRAMPA P/RATAS MATA-RAT BASE MADERA,TRMR
1995,,"VALVULA P/ CANILLA 1/2"" - CUERO",VCC12
1996,,"VALVULA P/ CANILLA 1/2"" - FIBRA",VCF12
1997,,"VALVULA P/ CANILLA 1/2"" - GOMA  CON TUERCA",VCG12
1998,,MANGO PLASTICO P/ VENTOSA VN05,MPPV
1999,,VENTOSA GOMA CHICA,VGCH
2000,,VENTOSA GOMA GRANDE,VGG
2001,,VIDRIOS RECTANGULARES TRANSPARENTES,VRECT
2002,,VIDRIOS RECTANGULARES VERDES,VRECV
2003,,VIRUTA FINA 250 GR.,VF
2004,,VIRUTA GRUESA 250 GR.,VG
2005,,VIRUTA MEDIANA 250 GR.,VM
2006,,ZARANDA DE PINO P/ALBAÑIL,ZA
2007,,ZOCALO DE ALUMINIO CON CEPILLO   70 CM.,ZAC70
2008,,ZOCALO DE ALUMINIO CON CEPILLO   80 CM.,ZAC80
2009,,ZOCALO DE ALUMINIO CON CEPILLO   90 CM.,ZAC90
2010,,ZOCALO DE ALUMINIO CON CEPILLO 100 CM.,ZAC100
2011,,ZOCALO AUTOADHESIVO BLANCO C/ CEPILLO,ZACCB
2012,,ZOCALO AUTOADHESIVO BLANCO C/ GOMA,ZACGB
2013,,ZOCALO AUTOADHESIVO MARRON C/ CEPILLO,ZACCM
2014,,ZOCALO AUTOADHESIVO MARRON C/ GOMA,ZACGM
2015,,ZOCALO AUTOADHESIVO NEGRO C/ CEPILLO,ZACCN
2016,,ZOCALO AUTOADHESIVO NEGRO C/ GOMA,ZACGN
2017,,ZOCALO AUTOADHESIVO TRANSP. C/ CEPILLO,ZACC
2018,,ZOCALO AUTOADHESIVO TRANSP. C/ GOMA,ZACG
2019,,ZOCALOS AUTOADHESIVOS  90 CMS. - GRIS,ZA90G
2020,,ZOCALOS AUTOADHESIVOS 90 CMS. - BLANCO,ZA90
2021,,ZOCALOS AUTOADHESIVOS 90 CMS. - MARRON,ZA90M
2022,,ZOCALO ALUMINIO  70 CM. FIJO,Z70
2023,,ZOCALO ALUMINIO  80 CM. FIJO,Z80
2024,,ZOCALO ALUMINIO  90 CM. FIJO,Z90
2025,,ZOCALO ALUMINIO 100 CM. FIJO,Z100
