,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,0.45,DESCUENTO,,,,
1,,,MARGEN,,,,
2,,,,,,,
3,,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
2249,,CCP1230,CLAVO CAB.PERDIDA 12 x 30,2250.85,1012.8824999999999,1225.5878249999998,2022.2199112499995
2250,,CCP1240,CLAVO CAB.PERDIDA 12 x 40,2197.53,988.8885000000001,1196.5550850000002,1974.3158902500002
2251,,CCP1250,CLAVO CAB.PERDIDA 12 x 50,2408.97,1084.0365,1311.684165,2164.2788722499995
2252,,CCP1440,CLAVO CAB.PERDIDA 14 x 40,2137.16,961.722,1163.68362,1920.077973
2253,,CCP1450,CLAVO CAB.PERDIDA 14 x 50,2137.16,961.722,1163.68362,1920.077973
2254,,CCP1550,CLAVO CAB.PERDIDA 15 x 50,2089.35,940.2075,1137.651075,1877.12427375
2255,,CCP1663,CLAVO CAB.PERDIDA 16 x 63,2068.21,930.6945000000001,1126.140345,1858.13156925
2256,,CCP1775,CLAVO CAB.PERDIDA 17 x 75,2132.56,959.652,1161.17892,1915.945218
2257,,,,0,0,0,0
2258,,,CLAVOS CABEZA DE PLOMO,0,0,0,0
2259,,CCP2128,CLAVO CAB.PLOMO 2 1/2 x 8 DENT. x 100 unid.,1576.27,709.3215,858.279015,1416.1603747499998
2260,,CCP38,"CLAVO CAB.PLOMO 3 x 8"" DENT. x 100 unid.",1608.51,723.8295,875.833695,1445.1255967499999
2261,,CCP48,"CLAVO CAB.PLOMO 4 x 8"" DENT. x 100 unid.",2298.26,1034.217,1251.40257,2064.8142405
2262,,,,0,0,0,0
2263,,,"CLAVOS DE ACERO ""DE LUCA""",0,0,0,0
2264,,CA2525,CLAVO ACERO CABEZA CHATA 2.5 x 25,20.84,9.378,11.34738,18.723176999999996
2265,,CA2530,CLAVO ACERO CABEZA CHATA 2.5 x 30,23.79,10.7055,12.953655000000001,21.37353075
2266,,CA2535,CLAVO ACERO CABEZA CHATA 2.5 x 35,26.09,11.7405,14.206005000000001,23.439908250000002
2267,,CA2540,CLAVO ACERO CABEZA CHATA 2.5 x 40,26.73,12.028500000000001,14.554485000000001,24.01490025
2268,,CA2550,CLAVO ACERO CABEZA CHATA 2.5 x 50,32.37,14.5665,17.625465,29.082017249999996
2269,,CA3330,CLAVO ACERO CABEZA CHATA 3.3 x 30,35.11,15.7995,19.117395,31.543701749999997
2270,,CA3335,CLAVO ACERO CABEZA CHATA 3.3 x 35,42.76,19.242,23.28282,38.416653
2271,,CA3340,CLAVO ACERO CABEZA CHATA 3.3 x 40,43.97,19.7865,23.941665,39.503747249999996
2272,,CA3350,CLAVO ACERO CABEZA CHATA 3.3 x 50,51.16,23.022,27.856619999999996,45.96342299999999
2273,,CA3360,CLAVO ACERO CABEZA CHATA 3.3 x 60,58.98,26.541,32.11461,52.9891065
2274,,CAP1830,CLAVO ACERO CABEZA PERDIDA 1.8 x 30,14.86,6.687,8.09127,13.350595499999999
2275,,CAP235,CLAVO ACERO CABEZA PERDIDA 2 x 35,19.83,8.923499999999999,10.797434999999998,17.815767749999996
2276,,CAP240,CLAVO ACERO CABEZA PERDIDA 2 x 40,24.24,10.908,13.19868,21.777821999999997
2277,,CAP2535,CLAVO ACERO CABEZA PERDIDA 2.5 x 35,28.68,12.906,15.61626,25.766828999999998
2278,,CAP2540,CLAVO ACERO CABEZA PERDIDA 2.5 x 40,32.64,14.688,17.77248,29.324592000000003
2279,,CA1816,CLAVO ACERO CABEZA REDONDA 1.8 x 16,12.63,5.6835,6.877035,11.34710775
2280,,CA1819,CLAVO ACERO CABEZA REDONDA 1.8 x 19,13.16,5.922000000000001,7.1656200000000005,11.823273
2281,,CA224,CLAVO ACERO CABEZA REDONDA 2 x 24,13.64,6.138000000000001,7.42698,12.254517
2282,,CA230,CLAVO ACERO CABEZA REDONDA 2 x 30,15.11,6.7995,8.227395,13.575201749999998
2283,,CA240,CLAVO ACERO CABEZA REDONDA 2 x 40,20.47,9.2115,11.145914999999999,18.390759749999997
2284,,CAE2220,CLAVO ACERO ESCUADRA 2.2 x 20,18.81,8.4645,10.242045,16.899374249999997
2285,,CAE2230,CLAVO ACERO ESCUADRA 2.2 x 30,21.21,9.544500000000001,11.548845000000002,19.055594250000002
2286,,CAE2940,CLAVO ACERO ESCUADRA 2.9 x 40,35.84,16.128000000000004,19.514880000000005,32.199552000000004
2287,,CAE2950,CLAVO ACERO ESCUADRA 2.9 x 50,45.35,20.407500000000002,24.693075000000004,40.74357375
2288,,CAE3330,CLAVO ACERO ESCUADRA 3.3 x 30,37.9,17.055,20.63655,34.050307499999995
2289,,CAE3350,CLAVO ACERO ESCUADRA 3.3 x 50,57.16,25.721999999999998,31.123619999999995,51.35397299999999
2290,,,,0,0,0,0
2291,,,CLAVOS PARA CONSTRUCCION,0,0,0,0
2292,,CCE3,"CLAVO P/CONSTRUCCION 3"" ESCUADRA",17.21,7.7445,9.370845000000001,15.46189425
2293,,CCE5,"CLAVO P/CONSTRUCCION 5"" ESCUADRA",23.73,10.6785,12.920985,21.319625249999998
2294,,CCE7,"CLAVO P/CONSTRUCCION 7"" ESCUADRA",27.22,12.249,14.82129,24.455128499999997
2295,,,,0,0,0,0
2296,,,CLAVOS PARA TECHOS PARAGUA,0,0,0,0
2297,,CPT2128,CLAVO PARA TECHO PARAGUA 2 1/2 x 8,4303.96,1936.7820000000002,2343.50622,3866.785263
2298,,CPT38,CLAVO PARA TECHO PARAGUA 3 x 8,4951.77,2228.2965000000004,2696.2387650000005,4448.793962250001
2299,,CPT48,CLAVO PARA TECHO PARAGUA 4 x 8,6149.42,2767.239,3348.35919,5524.7926635
2300,,,,0,0,0,0
2301,,,CLAVOS PUNTA PARIS,0,0,0,0
2302,,CPP1,"CLAVO PUNTA PARIS DE    1""",2721.26,1224.5670000000002,1481.7260700000002,2444.8480155
2303,,CPP112,"CLAVO PUNTA PARIS DE   1 1/2""",2586.82,1164.0690000000002,1408.5234900000003,2324.0637585000004
2304,,CPP2,"CLAVO PUNTA PARIS DE   2""",2454.58,1104.561,1336.5188099999998,2205.2560364999995
2305,,CPP212,"CLAVO PUNTA PARIS DE  2 1/2""",2342.67,1054.2015000000001,1275.5838150000002,2104.7132947500004
2306,,CPP3,"CLAVO PUNTA PARIS DE  3""",2364.56,1064.052,1287.50292,2124.379818
2307,,CPP312,"CLAVO PUNTA PARIS DE 3 1/2""",2342.67,1054.2015000000001,1275.5838150000002,2104.7132947500004
2308,,CPP4,"CLAVO PUNTA PARIS DE 4""",2342.67,1054.2015000000001,1275.5838150000002,2104.7132947500004
2309,,CPP5,"CLAVO PUNTA PARIS DE 5""",2511.72,1130.274,1367.6315399999999,2256.5920409999994
2310,,CPP6,"CLAVO PUNTA PARIS DE 6""",2511.78,1130.3010000000002,1367.6642100000001,2256.6459465000003
2311,,,,0,0,0,0
2312,,,COBERTORES PLASTICOS,0,0,0,0
2313,,CP3X3,COBERTOR DE POLIETILENO 3 X 3 mts.,520.32,234.14400000000003,283.31424000000004,467.468496
2314,,CP3X4,COBERTOR DE POLIETILENO 3 X 4 mts.,818.05,368.1225,445.428225,734.9565712499999
2315,,CP3X5,COBERTOR DE POLIETILENO 3 X 5 mts.,904.47,407.0115,492.483915,812.59845975
2316,,CEA,"COBERTOR EXTRA ABSORBENTE ""NAHUEL""",801.98,360.891,436.67811,720.5188815
2317,,,,0,0,0,0
2318,,,COLA PARA PISOS FORTEX,0,0,0,0
2319,,CPPF1,COLA PARA PISOS FORTEX  x  1 kg.,2894.9,1302.7050000000002,1576.2730500000002,2600.8505325
2320,,CPPF5,COLA PARA PISOS FORTEX  x  5 kgs.,13175.32,5928.894,7173.96174,11837.036870999998
2321,,CPPF25,COLA PARA PISOS FORTEX  x 25 kgs.,57760.63,25992.283499999998,31450.663034999998,51893.59400774999
2322,,,,0,0,0,0
2323,,,COLA PARA TELGOPOR FORTEX,0,0,0,0
2324,,CPT200,COLA PARA TELGOPOR FORTEX  x  200 grs.,1610.45,724.7025,876.8900249999999,1446.86854125
2325,,CPT1,COLA PARA TELGOPOR FORTEX  x 1 kg.,4940.1,2223.045,2689.88445,4438.3093425
2326,,CPT6,COLA PARA TELGOPOR FORTEX  x 6 kgs.,26434.3,11895.435,14393.476349999999,23749.235977499997
2327,,,,0,0,0,0
2328,,,"COLA VINILICA ""CONGO""",0,0,0,0
2329,,CVC125,"COLA VINILICA x  110 grs P/ VERTEDOR ""CONGO""",459.29,206.68050000000002,250.08340500000003,412.63761825
2330,,CVC250,"COLA VINILICA x  220 grs P/ VERTEDOR ""CONGO""",707.54,318.393,385.25552999999996,635.6716244999999
2331,,CVC500,"COLA VINILICA x  500 grs P/ VERTEDOR ""CONGO""",1306.7,588.015,711.49815,1173.9719475
2332,,CVC1000,"COLA VINILICA x 1000 grs P/ VERTEDOR ""CONGO""",2447.38,1101.3210000000001,1332.59841,2198.7873765
2333,,,,0,0,0,0
2334,,,COLA VINILICA FORTEX,0,0,0,0
2335,,CVF18,COLA VINILICA FORTEX      1/8 kg.,991.84,446.32800000000003,540.05688,891.093852
2336,,CVF14,COLA VINILICA FORTEX     1/4 kg.,1352.06,608.427,736.19667,1214.7245055
2337,,CVF12,COLA VINILICA FORTEX    1/2 kg.,2305.47,1037.4615,1255.3284149999997,2071.2918847499996
2338,,CVF1,COLA VINILICA FORTEX   1 kg.,3501.3,1575.585,1906.45785,3145.6554524999997
2339,,CVF6,COLA VINILICA FORTEX   6 kgs.,19939.26,8972.667,10856.92707,17913.9296655
2340,,CVF200,COLA VINILICA FORTEX x 200 grs. C/ PICO VERT.,1352.05,608.4225,736.191225,1214.71552125
2341,,CVF24,COLA VINILICA FORTEX x 24 kg.,82377.52,37069.884000000005,44854.55964000001,74010.02340600001
2342,,,,0,0,0,0
2343,,,"COMPRESORES ""HORSE POWER""",0,0,0,0
2344,,CE324F4,COMPRESOR  24 LITROS  -  2 HP -   **,80288.59,36129.8655,43717.137255,72133.27647075
2345,,CE450F4,COMPRESOR  50 LITROS  -  2 HP -  **,97153.46,43719.057,52900.05897,87285.0973005
2346,,,,0,0,0,0
2347,,,CONEXION COCINA ALUMINIO,0,0,0,0
2348,,CRA,CONEXION RIGIDA ALUMINIO P/COCINA,1208.76,543.942,658.16982,1085.9802029999998
2349,,,,0,0,0,0
2350,,,CONEXIONES PARA INODOROS,0,0,0,0
2351,,CIFMC,CONEXION INOD FUELLE MOCHILA CODO ARTICULADO QH03,523,235.35,284.7735,469.876275
2352,,CIFM,CONEXION INODORO MOCHILA,251.69,113.26050000000001,137.045205,226.12458825000002
2353,,CIF,CONEXION P/INODORO A FUELLE CORTA - P.V.C.,251.69,113.26050000000001,137.045205,226.12458825000002
2354,,CIFL,CONEXION P/INODORO A FUELLE LARGA - P.V.C.,270.48,121.71600000000001,147.27636,243.00599400000002
2355,,CIFML,CONEXION P/INODORO A FUELLE MOCHILA LARGA - P.V.C.,286.17,128.7765,155.81956499999998,257.10228225
2356,,,,0,0,0,0
2357,,,CORDON PARA TEJIDO MOSQUITERO,0,0,0,0
2358,,CGTM,CORDON GOMA P/TEJIDO MOSQ. 5.5mm NEGRO (100 m),5019.86,2258.937,2733.3137699999997,4509.967720499999
2359,,,,0,0,0,0
2360,,,CORDON RIEL AMERICANO,0,0,0,0
2361,,CR212,CORDON P/RIEL CORTINA 2.5 mm.,38.2,17.19,20.7999,34.319835
2362,,CR4,CORDON P/RIEL CORTINA 4 mm.,62.98,28.340999999999998,34.292609999999996,56.58280649999999
2363,,,,0,0,0,0
2364,,,"CORREAS EN ""V""",0,0,0,0
2365,,CA20,CORREA NO. A - 20,1422.61,640.1745,774.611145,1278.1083892499998
2366,,CA21,CORREA NO. A - 21,1447.5,651.375,788.1637499999999,1300.4701874999998
2367,,CA22,CORREA NO. A - 22,1462.27,658.0215000000001,796.2060150000001,1313.73992475
2368,,CA23,CORREA NO. A - 23,1462.27,658.0215000000001,796.2060150000001,1313.73992475
2369,,CA24,CORREA NO. A - 24,1466.49,659.9205000000001,798.503805,1317.53127825
2370,,CA25,CORREA NO. A - 25,1512.07,680.4315,823.322115,1358.48148975
2371,,CA26,CORREA NO. A - 26,1536.55,691.4475,836.651475,1380.47493375
2372,,CA27,CORREA NO. A - 27,1615.89,727.1505000000001,879.852105,1451.75597325
2373,,CA28,CORREA NO. A - 28,1674.55,753.5475,911.792475,1504.45758375
2374,,CA29,CORREA NO. A - 29,1734.05,780.3225,944.1902249999999,1557.9138712499998
2375,,CA30,CORREA NO. A - 30,1808.03,813.6135,984.472335,1624.37935275
2376,,CA31,CORREA NO. A - 31,1857.7,835.965,1011.51765,1669.0041225
2377,,CA32,CORREA NO. A - 32,1916.78,862.551,1043.68671,1722.0830714999997
2378,,CA33,CORREA NO. A - 33,1970.38,886.671,1072.87191,1770.2386515
2379,,CA34,CORREA NO. A - 34,2040.01,918.0045,1110.785445,1832.79598425
2380,,CA35,CORREA NO. A - 35,2114.28,951.4260000000002,1151.22546,1899.522009
2381,,CA36,CORREA NO. A - 36,2153.95,969.2774999999999,1172.8257749999998,1935.1625287499996
2382,,CA37,CORREA NO. A - 37,2222.74,1000.233,1210.2819299999999,1996.9651844999996
2383,,CA38,CORREA NO. A - 38,2277.18,1024.731,1239.92451,2045.8754415
2384,,CA39,CORREA NO. A - 39,2382.68,1072.206,1297.36926,2140.659279
2385,,CA40,CORREA NO. A - 40,2395.77,1078.0965,1304.496765,2152.41966225
2386,,CA41,CORREA NO. A - 41,2454.85,1104.6825,1336.6658249999998,2205.4986112499996
2387,,CA42,CORREA NO. A - 42,2513.93,1131.2685,1368.8348849999998,2258.5775602499994
2388,,CA43,CORREA NO. A - 43,2583.56,1162.602,1406.7484200000001,2321.134893
2389,,CA44,CORREA NO. A - 44,2652.35,1193.5575,1444.2045749999997,2382.9375487499997
2390,,CA45,CORREA NO. A - 45,2712.28,1220.526,1476.83646,2436.780159
2391,,CA46,CORREA NO. A - 46,2756.17,1240.2765000000002,1500.7345650000002,2476.21203225
2392,,CA47,CORREA NO. A - 47,2800.9,1260.405,1525.09005,2516.3985825
2393,,CA48,CORREA NO. A - 48,2869.69,1291.3605,1562.5462049999999,2578.2012382499997
2394,,CA49,CORREA NO. A - 49,2938.9,1322.505,1600.23105,2640.3812325
2395,,CA50,CORREA NO. A - 50,2993.76,1347.1920000000002,1630.1023200000002,2689.6688280000003
2396,,CA51,CORREA NO. A - 51,3047.35,1371.3075,1659.2820749999998,2737.81542375
2397,,CA52,CORREA NO. A - 52,3116.99,1402.6454999999999,1697.2010549999998,2800.3817407499996
2398,,CA53,CORREA NO. A - 53,3170.58,1426.761,1726.3808099999999,2848.5283364999996
2399,,CA54,CORREA NO. A - 54,3240.21,1458.0945000000002,1764.294345,2911.0856692499997
2400,,CA55,CORREA NO. A - 55,3294.65,1482.5925,1793.936925,2959.9959262499997
2401,,CA56,CORREA NO. A - 56,3358.38,1511.2710000000002,1828.6379100000001,3017.2525515
2402,,CA57,CORREA NO. A - 57,3413.24,1535.9579999999999,1858.5091799999998,3066.5401469999997
2403,,CA58,CORREA NO. A - 58,3476.96,1564.632,1893.20472,3123.7877879999996
2404,,CA59,CORREA NO. A - 59,3541.11,1593.4995000000001,1928.134395,3181.42175175
2405,,CA60,CORREA NO. A - 60,3600.19,1620.0855000000001,1960.3034550000002,3234.5007007500003
2406,,CA61,CORREA NO. A - 61,3669.82,1651.419,1998.2169900000001,3297.0580335
2407,,CA62,CORREA NO. A - 62,3739.03,1682.5635000000002,2035.9018350000001,3359.23802775
2408,,CA63,CORREA NO. A - 63,3787.99,1704.5955,2062.560555,3403.22491575
2409,,CA64,CORREA NO. A - 64,3867.75,1740.4875,2105.9898749999998,3474.883293749999
2410,,CA65,CORREA NO. A - 65,3911.64,1760.238,2129.88798,3514.3151669999997
2411,,CA66,CORREA NO. A - 66,3971.98,1787.391,2162.74311,3568.5261315
2412,,CA67,CORREA NO. A - 67,4050.06,1822.527,2205.25767,3638.6751554999996
2413,,CA68,CORREA NO. A - 68,4094.37,1842.4665,2229.384465,3678.48436725
2414,,CA69,CORREA NO. A - 69,4173.28,1877.9759999999999,2272.3509599999998,3749.3790839999992
2415,,CA70,CORREA NO. A - 70,4208.31,1893.7395000000001,2291.424795,3780.85091175
2416,,CB30,CORREA NO. B - 30,2360.74,1062.3329999999999,1285.4229299999997,2120.9478344999993
2417,,CB31,CORREA NO. B - 31,2380.57,1071.2565000000002,1296.2203650000001,2138.76360225
2418,,CB32,CORREA NO. B - 32,2415.6,1087.02,1315.2942,2170.23543
2419,,CB33,CORREA NO. B - 33,2445.14,1100.3129999999999,1331.37873,2196.7749044999996
2420,,CB34,CORREA NO. B - 34,2480.17,1116.0765000000001,1350.452565,2228.24673225
2421,,CB35,CORREA NO. B - 35,2563.31,1153.4895,1395.7222949999998,2302.9417867499997
2422,,CB36,CORREA NO. B - 36,2618.17,1178.1765,1425.593565,2352.2293822499996
2423,,CB37,CORREA NO. B - 37,2711.85,1220.3325,1476.6023249999998,2436.39383625
2424,,CB38,CORREA NO. B - 38,2760.81,1242.3645,1503.2610449999997,2480.3807242499993
2425,,CB39,CORREA NO. B - 39,2840.15,1278.0675,1546.461675,2551.66176375
2426,,CB40,CORREA NO. B - 40,2933.83,1320.2235,1597.470435,2635.8262177499996
2427,,CB41,CORREA NO. B - 41,2978.14,1340.163,1621.5972299999999,2675.6354294999996
2428,,CB42,CORREA NO. B - 42,3057.06,1375.677,1664.5691699999998,2746.5391304999994
2429,,CB43,CORREA NO. B - 43,3136.4,1411.38,1707.7698,2817.82017
2430,,CB44,CORREA NO. B - 44,3200.54,1440.243,1742.6940299999999,2875.4451495
2431,,CB45,CORREA NO. B - 45,3284.95,1478.2275,1788.6552749999998,2951.28120375
2432,,CB46,CORREA NO. B - 46,3358.38,1511.2710000000002,1828.6379100000001,3017.2525515
2433,,CB47,CORREA NO. B - 47,3427.59,1542.4155,1866.322755,3079.43254575
2434,,CB48,CORREA NO. B - 48,3511.99,1580.3954999999999,1912.2785549999999,3155.2596157499997
2435,,CB49,CORREA NO. B - 49,3575.71,1609.0695,1946.974095,3212.5072567499997
2436,,CB50,CORREA NO. B - 50,3655.05,1644.7725,1990.174725,3283.78829625
2437,,CB51,CORREA NO. B - 51,3714.98,1671.741,2022.8066099999999,3337.6309064999996
2438,,CB52,CORREA NO. B - 52,3787.99,1704.5955,2062.560555,3403.22491575
2439,,CB53,CORREA NO. B - 53,3867.75,1740.4875,2105.9898749999998,3474.883293749999
2440,,CB54,CORREA NO. B - 54,3921.34,1764.603,2135.16963,3523.0298894999996
2441,,CB55,CORREA NO. B - 55,4006.17,1802.7765000000002,2181.359565,3599.24328225
2442,,CB56,CORREA NO. B - 56,4089.3,1840.1850000000002,2226.62385,3673.9293525
2443,,CB57,CORREA NO. B - 57,4173.28,1877.9759999999999,2272.3509599999998,3749.3790839999992
2444,,CB58,CORREA NO. B - 58,4237.85,1907.0325000000003,2307.5093250000004,3807.3903862500006
2445,,CB59,CORREA NO. B - 59,4311.28,1940.076,2347.49196,3873.3617339999996
2446,,CB60,CORREA NO. B - 60,4380.49,1971.2205,2385.1768049999996,3935.5417282499993
2447,,CB61,CORREA NO. B - 61,4445.06,2000.2770000000003,2420.3351700000003,3993.5530305
2448,,CB62,CORREA NO. B - 62,4514.27,2031.4215000000002,2458.020015,4055.73302475
2449,,CB63,CORREA NO. B - 63,4588.55,2064.8475000000003,2498.4654750000004,4122.46803375
2450,,CB64,CORREA NO. B - 64,4661.98,2097.891,2538.44811,4188.439381499999
2451,,CB65,CORREA NO. B - 65,4726.54,2126.943,2573.6010300000003,4246.4416995
2452,,CB66,CORREA NO. B - 66,4810.1,2164.545,2619.09945,4321.5140925
2453,,CB67,CORREA NO. B - 67,5072.17,2282.4765,2761.796565,4556.96433225
2454,,CB68,CORREA NO. B - 68,5140.96,2313.4320000000002,2799.2527200000004,4618.766988
2455,,CB69,CORREA NO. B - 69,5215.23,2346.8534999999997,2839.6927349999996,4685.493012749999
2456,,CB70,CORREA NO. B - 70,5294.57,2382.5565,2882.893365,4756.77405225
2457,,,,0,0,0,0
2458,,,CORREAS PARA LAVARROPAS,0,0,0,0
2459,,CLC,CORREA PARA LAVARROPAS CORTA,352.32,158.544,191.83824,316.533096
2460,,CLL,CORREA PARA LAVARROPAS LARGA,396.51,178.4295,215.89969499999998,356.23449674999995
2461,,,,0,0,0,0
2462,,,"CORTACAÑOS ""S 3""",0,0,0,0
2463,,CORCA,"CORTACAÑOS  ""S 3""",3997.76,1798.9920000000002,2176.7803200000003,3591.6875280000004
2464,,,,0,0,0,0
2465,,,CORTACAÑOS IMPORTADO,0,0,0,0
2466,,CORI,CORTACAÑOS IMPORTADO,3534.43,1590.4935,1924.497135,3175.42027275
2467,,,,0,0,0,0
2468,,,"CORTADORA DE CERAMICA ""ROTTWEILER""",0,0,0,0
2469,,CCI60,CORTADORA DE CERAMICA 3 en 1 60 cm. C/ PERFORADORA,43850.06,19732.527,23876.357669999998,39395.990155499996
2470,,RW16,RUEDA DE WIDIA 16 mm. REPUESTO,3080.13,1386.0585,1677.130785,2767.26579525
2471,,,,0,0,0,0
2472,,,"CORTADORA DE CERAMICA Y PORCELANATO ""TILER""",0,0,0,0
2473,,CCYP600,"CORTADORA DE PORCELANATO 600m (8100B-S) ""TILER""",20666.13,9299.7585,11252.707784999999,18566.967845249997
2474,,CCYP900,"CORTADORA DE PORCELANATO 900m (8100B-G)""TILER""",60216.84,27097.577999999998,32788.06937999999,54100.314476999985
2475,,RODEL,RODEL 10 mm CORTE PORCELANATO (8115-10K2PLUS),3121.36,1404.612,1699.58052,2804.3078579999997
2476,,RODERP,RODEL 10 mm CORTE PORCELANATO T/RUBI (8115-10K),1560.65,702.2925,849.773925,1402.1269762499999
2477,,RODER,RODEL 10 mm CORTE PORCELANATO T/RUBI 5 (8115-10RU),2341.01,1053.4545,1274.679945,2103.22190925
2478,,,,0,0,0,0
2479,,,"CORTADORAS DE CERAMICA ""RUBI""",0,0,0,0
2480,,CCB60,"CORTADORA DE CERAMICA BASIC 60 ""RUBI""",38440.4,17298.18,20930.7978,34535.81637
2481,,CCF85,"CORTADORA DE CERAMICA FAST 85 C/B ""RUBI""",251158.37,113021.2665,136755.73246499998,225646.95856724997
2482,,CCP61,"CORTADORA DE CERAMICA PRACTIC 61 ""RUBI""",62140.8,27963.36,33835.6656,55828.84824
2483,,CCS63,"CORTADORA DE CERAMICA STAR 63 PLATINIUM ""RUBI""",109423.15,49240.417499999996,59580.90517499999,98308.49353874999
2484,,CCS63M,"CORTADORA DE CERAMICA STAR 63 PLATINIUM C/M ""RUBI""",125910.86,56659.887,68558.46327000001,113121.4643955
2485,,RW6,RODEL WIDIA  6 mm P/ CORTADORA - SILVER,13713.92,6171.264,7467.22944,12320.928576
2486,,RW8,RODEL WIDIA  8 mm P/ CORTADORA - SILVER,15991.44,7196.148,8707.33908,14367.109481999998
2487,,RW10,RODEL WIDIA 10 mm P/ CORTADORA - SILVER,18278.42,8225.288999999999,9952.59969,16421.7894885
2488,,,,0,0,0,0
2489,,,CORTADORAS DE CERAMICA K 10,0,0,0,0
2490,,CCRW,CORTADORA CER. RUEDAS REP. DISPLAY 5 piezas,750.04,337.518,408.39678,673.8546869999999
2491,,,,0,0,0,0
2492,,,"CORTAHIERROS ""GHERARDI""",0,0,0,0
2493,,CHG20,CORTAHIERRO GHERARDI 20 cms.,3817.46,1717.857,2078.60697,3429.7015004999994
2494,,CHG25,CORTAHIERRO GHERARDI 25 cms.,4028.93,1813.0185,2193.752385,3619.6914352499994
2495,,CHG30,CORTAHIERRO GHERARDI 30 cms.,4192.62,1886.679,2282.88159,3766.7546234999995
2496,,CHG35,CORTAHIERRO GHERARDI 35 cms.,4698.86,2114.487,2558.52927,4221.573295499999
2497,,,,0,0,0,0
2498,,,CORTAHIERROS FORJADOS,0,0,0,0
2499,,CHF20,CORTAHIERRO FORJADO 20 cms.,1775.66,799.047,966.84687,1595.2973355
2500,,CHF25,CORTAHIERRO FORJADO 25 cms.,1937.69,871.9605,1055.072205,1740.8691382499999
2501,,CHF30,CORTAHIERRO FORJADO 30 cms.,2107.85,948.5325,1147.724325,1893.7451362499999
2502,,CHF35,CORTAHIERRO FORJADO 35 cms.,2266.05,1019.7225000000001,1233.864225,2035.87597125
2503,,CHF40,CORTAHIERRO FORJADO 40 cms.,2432.09,1094.4405000000002,1324.2730050000002,2185.0504582500002
2504,,,,0,0,0,0
2505,,,"CORTAHIERROS Y PUNTAS SDS ""RHEIN""",0,0,0,0
2506,,C1425205,"CORTAHIERRO SDS PLUS ""RHEIN"" 14 x 250 x 20.5",3299.41,1484.7345,1796.528745,2964.2724292499997
2507,,C142540,"CORTAHIERRO SDS PLUS ""RHEIN"" 14 x 250 x 40",3485.04,1568.268,1897.60428,3131.0470619999996
2508,,P1425,"PUNTA SDS PLUS ""RHEIN"" 14 x 250",2574.5,1158.525,1401.81525,2312.9951625
2509,,P1840,"PUNTA SDS PLUS ""RHEIN"" 18 x 400",5926.29,2666.8305,3226.864905,5324.32709325
2510,,,,0,0,0,0
2511,,,CORTAVIDRIOS JOBO,0,0,0,0
2512,,CVJ,CORTAVIDRIO JOBO,1390.12,625.554,756.9203399999999,1248.9185609999997
2513,,,,0,0,0,0
2514,,,CORTINA MOSQUERA,0,0,0,0
2515,,CM0802,CORTINA MOSQUERA 0.80 x 2.00,941.96,423.882,512.89722,846.2804129999998
2516,,CM0902,CORTINA MOSQUERA 0.90 x 2.00,1052.63,473.68350000000004,573.1570350000001,945.70910775
2517,,CM1002,CORTINA MOSQUERA 1.00 x 2.00,1156.67,520.5015000000001,629.806815,1039.18124475
2518,,,,0,0,0,0
2519,,,CREMA ADHESIVA EPOXI,0,0,0,0
2520,,CAEA,CREMA ADHESIVA EPOXI ACERO x 200 grs.,3161.64,1422.738,1721.51298,2840.496417
2521,,CAEB,CREMA ADHESIVA EPOXI BLANCA x 150 grs.,2964.18,1333.8809999999999,1613.9960099999998,2663.0934164999994
2522,,,,0,0,0,0
2523,,,CREMA LIMPIAMANOS,0,0,0,0
2524,,CL500,CREMA LIMPIAMANOS x  450 cc. (12),1267.41,570.3345,690.1047450000001,1138.6728292500002
2525,,CL1000,CREMA LIMPIAMANOS x  900 cc. (6),2304.3,1036.9350000000002,1254.6913500000003,2070.2407275000005
2526,,,,0,0,0,0
2527,,,"CREYONES ""MC""",0,0,0,0
2528,,CEAM,CREYON AMARILLO x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2529,,CEAZ,CREYON AZUL x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2530,,CEBL,CREYON BLANCO x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2531,,CENE,CREYON NEGRO x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2532,,CERO,CREYON ROJO x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2533,,CEVE,CREYON VERDE x DOCENA,2211.4,995.1300000000001,1204.1073000000001,1986.777045
2534,,,,0,0,0,0
2535,,,CUBRE PILETAS DE LONA,0,0,0,0
2536,,CPL2517,CUBRE PILETAS DE LONA 2.50 x 1.70 mts.,2182.03,981.9135000000001,1188.1153350000002,1960.3903027500003
2537,,CPL32,CUBRE PILETAS DE LONA 3.00 x 2.00 mts.,2843.26,1279.467,1548.15507,2554.4558655
2538,,CPL42,CUBRE PILETAS DE LONA 4.00 x 2.00 mts.,3620.24,1629.108,1971.22068,3252.5141219999996
2539,,CPLR3,CUBRE PILETAS DE LONA REDONDO 3 mts.,4072.94,1832.823,2217.71583,3659.2311194999997
